Cycle,Joystick1/Buttons[0],Joystick1/Buttons[1],Joystick1/Buttons[2],Joystick1/Buttons[3],Joystick1/Buttons[4],Joystick1/Buttons[5],Joystick1/Buttons[6],Joystick1/Buttons[7],Joystick1/Buttons[8],Joystick1/Buttons[9],Joystick1/Buttons[10],Joystick1/Buttons[11],Joystick1/Axes[0],Joystick1/Axes[1],Joystick1/Axes[2],Joystick1/Axes[3],Joystick1/Axes[4],Joystick1/Axes[5],Joystick2/Buttons[0],Joystick2/Buttons[1],Joystick2/Buttons[2],Joystick2/Buttons[3],Joystick2/Buttons[4],Joystick2/Buttons[5],Joystick2/Buttons[6],Joystick2/Buttons[7],Joystick2/Buttons[8],Joystick2/Buttons[9],Joystick2/Buttons[10],Joystick2/Buttons[11],Joystick2/Axes[0],Joystick2/Axes[1],Joystick2/Axes[2],Joystick2/Axes[3],Joystick2/Axes[4],Joystick2/Axes[5],Joystick3/Buttons[0],Joystick3/Buttons[1],Joystick3/Buttons[2],Joystick3/Buttons[3],Joystick3/Buttons[4],Joystick3/Buttons[5],Joystick3/Buttons[6],Joystick3/Buttons[7],Joystick3/Buttons[8],Joystick3/Buttons[9],Joystick3/Buttons[10],Joystick3/Axes[0],Joystick3/Axes[1],Joystick3/Axes[2],DrivetrainData/ControlModes,DrivetrainData/OpenLoopOutputs,DrivetrainData/DesiredRates,DrivetrainData/PositionSetpoints,DrivetrainData/MaxSpeeds,DrivetrainData/PositionStartLocations,DrivetrainData/ZeroHeading,DrivetrainData/PositionSetpointChanged,DrivetrainData/SyncArc,DrivetrainData/OverrideForwardCurrentLimit,DrivetrainData/OverrideReverseCurrentLimit,DrivetrainData/ForwardCurrentLimit,DrivetrainData/ReverseCurrentLimit,Climb/State,PneumaticsAngle/State,PneumaticsCollector/State
1792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
